"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","DOM","Dominican Republic","2019","2019",1.14845,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","DOM","Dominican Republic","2020","2020",1.37343,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","DOM","Dominican Republic","2021","2021",1.05736,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","VUT","Vanuatu","2019","2019",0.16051,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","VUT","Vanuatu","2020","2020",0.29339,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","DEU","Germany","2016","2016",0.62527,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","DEU","Germany","2017","2017",0.63001,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","DEU","Germany","2018","2018",0.64757,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","DEU","Germany","2019","2019",0.67679,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","IRL","Ireland","2016","2016",0.73237,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","IRL","Ireland","2017","2017",0.97106,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","IRL","Ireland","2018","2018",0.91298,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","IRL","Ireland","2019","2019",0.85778,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","RWA","Rwanda","2016","2016",0.26485,"‡","UIS Estimation"
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","RWA","Rwanda","2018","2018",0.03909,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","RWA","Rwanda","2021","2021",0.11878,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CHE","Switzerland","2016","2016",0.88574,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CHE","Switzerland","2017","2017",0.87435,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","CHE","Switzerland","2018","2018",0.85095,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","GTM","Guatemala","2016","2016",0.39196,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","GTM","Guatemala","2017","2017",0.38775,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","GTM","Guatemala","2018","2018",0.4127,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","GTM","Guatemala","2019","2019",0.39702,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","GTM","Guatemala","2020","2020",0.36706,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","GTM","Guatemala","2021","2021",0.34644,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","SWZ","Eswatini","2016","2016",0.00842,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","SWZ","Eswatini","2017","2017",0.01121,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","SWZ","Eswatini","2018","2018",0.00766,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","SWZ","Eswatini","2019","2019",0.00646,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","SWZ","Eswatini","2020","2020",0.00711,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","SWZ","Eswatini","2021","2021",0.00805,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","AGO","Angola","2016","2016",0.39753,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","AGO","Angola","2017","2017",0.39728,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","AGO","Angola","2018","2018",0.26752,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","AGO","Angola","2019","2019",0.24319,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","AGO","Angola","2020","2020",0.21412,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","AGO","Angola","2021","2021",0.20966,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","JPN","Japan","2016","2016",1.32088,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","JPN","Japan","2017","2017",1.30756,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","JPN","Japan","2018","2018",1.27492,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","JPN","Japan","2019","2019",1.2798,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","AUT","Austria","2016","2016",0.01892,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","AUT","Austria","2017","2017",0.01766,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","AUT","Austria","2018","2018",0.01558,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","AUT","Austria","2019","2019",0.01215,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","FRA","France","2017","2017",0.01958,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","FRA","France","2018","2018",0.01896,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","FRA","France","2019","2019",0.0171,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","NIU","Niue","2016","2016",,"n","Magnitude nil or negligible"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","NIU","Niue","2017","2017",,"n","Magnitude nil or negligible"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","BGR","Bulgaria","2017","2017",0.80689,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","BGR","Bulgaria","2018","2018",0.75538,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","BGR","Bulgaria","2019","2019",0.79924,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CYP","Cyprus","2016","2016",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CYP","Cyprus","2017","2017",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","CYP","Cyprus","2019","2019",,"a","Category not applicable"
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ARM","Armenia","2016","2016",0.56999,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ARM","Armenia","2017","2017",0.52456,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ARM","Armenia","2018","2018",0.47097,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ARM","Armenia","2019","2019",0.41808,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ARM","Armenia","2020","2020",0.68302,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","ARM","Armenia","2021","2021",0.76785,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","MLT","Malta","2016","2016",0.0052,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","MLT","Malta","2017","2017",,"n","Magnitude nil or negligible"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","MLT","Malta","2019","2019",,"n","Magnitude nil or negligible"
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","BEL","Belgium","2016","2016",1.53864,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","BEL","Belgium","2017","2017",1.52782,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","BEL","Belgium","2018","2018",1.52367,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","BEL","Belgium","2019","2019",1.49228,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","SEN","Senegal","2018","2018",0.15411,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ALB","Albania","2016","2016",1.00516,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ALB","Albania","2017","2017",0.77878,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ALB","Albania","2019","2019",0.88053,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","TLS","Timor-Leste","2016","2016",0.53256,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","TLS","Timor-Leste","2017","2017",0.14261,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","TLS","Timor-Leste","2018","2018",0.12677,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","TLS","Timor-Leste","2019","2019",0.5348,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","TLS","Timor-Leste","2020","2020",0.53429,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","TLS","Timor-Leste","2021","2021",1.01859,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","TTO","Trinidad and Tobago","2016","2016",0.94872,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","TTO","Trinidad and Tobago","2017","2017",1.05198,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","TTO","Trinidad and Tobago","2018","2018",1.05028,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","TTO","Trinidad and Tobago","2019","2019",1.05573,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","TTO","Trinidad and Tobago","2020","2020",1.17953,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","TTO","Trinidad and Tobago","2021","2021",0.78234,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","PER","Peru","2016","2016",0.64744,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","PER","Peru","2017","2017",0.65531,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","PER","Peru","2018","2018",0.5857,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","PER","Peru","2019","2019",0.69192,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","PER","Peru","2020","2020",0.72701,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","PER","Peru","2021","2021",0.65447,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ECU","Ecuador","2016","2016",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ECU","Ecuador","2018","2018",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ECU","Ecuador","2019","2019",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ECU","Ecuador","2020","2020",,"a","Category not applicable"
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","ECU","Ecuador","2021","2021",,"a","Category not applicable"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","THA","Thailand","2016","2016",0.72906,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","THA","Thailand","2017","2017",0.7294,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","THA","Thailand","2018","2018",0.66169,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","THA","Thailand","2019","2019",0.60283,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","THA","Thailand","2020","2020",0.64369,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","THA","Thailand","2021","2021",0.63208,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","VAT","Holy See","2016","2016",,"a","Category not applicable"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","VAT","Holy See","2017","2017",,"a","Category not applicable"
